Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
187,José Fontán,La Liga,es ESP,DF,Celta Vigo,21,2000,9,3,276,3.1,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,3,7,4,0,0,0,0,0,0.06,0.03,0.08,0.06,0.08,5,3,3,2,0,1,5,20,4,3,1,2,10,15,10,0
188,Dimitri Foulquier,La Liga,fr FRA,DF,Granada,28,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0,0,0,0,1,0,1,2,1,1,1,1,2,0
189,Dimitri Foulquier,La Liga,fr FRA,DF,Valencia,28,1993,29,25,2342,26,0,1,1,0,0,0,11,0,0.6,0.6,0.6,1.2,39,80,31,0,0.04,0.04,0,0.04,0.02,0.02,0.05,0.02,0.05,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0
190,Juan Foyth,La Liga,ar ARG,DF,Villarreal,23,1998,25,22,1924,21.4,1,1,2,1,0,0,6,1,0.7,0.7,1.1,1.8,48,91,35,0.05,0.05,0.09,0.05,0.09,0.03,0.05,0.08,0.03,0.08,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0
191,Enric Franquesa,La Liga,es ESP,DFFW,Levante,24,1997,16,6,625,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,17,15,36,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,5,3,4,0,1,0,1,0,1,4,0,4,7,12,11,0
192,Jorge de Frutos,La Liga,es ESP,MFFW,Levante,24,1997,25,20,1760,19.6,4,7,11,4,0,0,4,0,4.9,4.9,3.3,8.2,60,49,153,0.2,0.36,0.56,0.2,0.56,0.25,0.17,0.42,0.25,0.42,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0
193,Javi Galán,La Liga,es ESP,DF,Celta Vigo,26,1994,37,37,3298,36.6,0,3,3,0,0,0,8,0,0.5,0.4,2.4,2.8,123,104,233,0,0.08,0.08,0,0.08,0.01,0.06,0.08,0.01,0.08,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0
194,Iñigo Ruiz de Galarreta,La Liga,es ESP,MF,Mallorca,27,1993,22,17,1378,15.3,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1,14,105,16,0,0,0,0,0,0.03,0.04,0.06,0.03,0.06,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0
195,Thiago Galhardo,La Liga,br BRA,FWMF,Celta Vigo,32,1989,31,9,1148,12.8,2,2,4,2,0,0,5,0,3.4,3.4,1.9,5.3,14,23,61,0.16,0.16,0.31,0.16,0.31,0.27,0.15,0.41,0.27,0.41,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0
196,Álvaro García,La Liga,es ESP,FWMF,Rayo Vallecano,28,1992,36,34,2998,33.3,7,4,11,7,0,0,6,0,5.3,5.3,4.7,9.9,124,86,293,0.21,0.12,0.33,0.21,0.33,0.16,0.14,0.3,0.16,0.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0
197,Dani García,La Liga,es ESP,MF,Athletic Club,31,1990,32,27,2177,24.2,0,0,0,0,0,0,9,0,0.6,0.6,0.6,1.1,10,115,7,0,0,0,0,0,0.02,0.02,0.05,0.02,0.05,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1
198,David García,La Liga,es ESP,DF,Osasuna,27,1994,35,35,3105,34.5,4,0,4,4,0,0,8,0,1.2,1.2,0.5,1.6,7,117,2,0.12,0,0.12,0.12,0.12,0.03,0.01,0.05,0.03,0.05,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0
199,Eric García,La Liga,es ESP,DF,Barcelona,20,2001,26,23,2039,22.7,0,0,0,0,0,0,5,1,0.2,0.2,0.1,0.3,36,137,3,0,0,0,0,0,0.01,0,0.01,0.01,0.01,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3
200,Francisco Garcia,La Liga,es ESP,DF,Rayo Vallecano,21,1999,34,34,3025,33.6,1,0,1,1,0,0,4,0,0.9,0.9,1.7,2.6,140,133,141,0.03,0,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0
201,Joan García,La Liga,es ESP,GK,Espanyol,20,2001,2,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2
202,Manu García,La Liga,es ESP,MF,Alavés,23,1998,24,10,1077,12,0,1,1,0,0,0,3,0,0.3,0.3,1.1,1.4,23,79,30,0,0.08,0.08,0,0.08,0.03,0.09,0.12,0.03,0.12,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0
203,Raúl García,La Liga,es ESP,FW,Athletic Club,35,1986,35,24,1802,20,6,2,8,6,0,1,3,0,6.1,5.3,2.7,8,12,87,113,0.3,0.1,0.4,0.3,0.4,0.3,0.13,0.44,0.26,0.4,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0
204,Rubén García,La Liga,es ESP,MFFW,Osasuna,28,1993,37,30,2375,26.4,1,6,7,1,0,2,1,0,3.1,1.6,3.4,4.9,39,96,199,0.04,0.23,0.27,0.04,0.27,0.12,0.13,0.25,0.06,0.19,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0
205,Saúl García,La Liga,es ESP,MF,Alavés,26,1994,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
206,Unai García,La Liga,es ESP,DF,Osasuna,29,1992,18,15,1408,15.6,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,12,37,5,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0
207,Mario Gaspar,La Liga,es ESP,DF,Villarreal,30,1990,12,7,623,6.9,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,6,22,22,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13,10,4,2,5,3,6,10,60,4,6,3,3,6,16,15,0
208,Gavi,La Liga,es ESP,MFFW,Barcelona,16,2004,34,28,2316,25.7,2,5,7,2,0,0,11,1,3.6,3.6,3.2,6.8,72,115,160,0.08,0.19,0.27,0.08,0.27,0.14,0.12,0.26,0.14,0.26,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0
209,Óscar Gil,La Liga,es ESP,DF,Espanyol,24,1997,22,20,1688,18.8,0,2,2,0,0,0,7,0,0.2,0.2,2,2.2,23,30,75,0,0.11,0.11,0,0.11,0.01,0.11,0.12,0.01,0.12,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2
210,Mario Gila,La Liga,es ESP,DF,Real Madrid,20,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0
211,Dani Gómez,La Liga,es ESP,FW,Levante,23,1998,28,11,1063,11.8,4,2,6,4,0,0,1,0,4.7,4.7,2.2,6.9,22,15,87,0.34,0.17,0.51,0.34,0.51,0.4,0.19,0.58,0.4,0.58,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5,0
212,Maxi Gómez,La Liga,uy URU,FW,Valencia,24,1996,29,21,1956,21.7,5,1,6,5,0,0,7,1,4.8,4.8,1.9,6.7,22,32,91,0.23,0.05,0.28,0.23,0.28,0.22,0.09,0.31,0.22,0.31,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22,0
213,Moi Gómez,La Liga,es ESP,MFFW,Villarreal,27,1994,29,13,1286,14.3,2,2,4,2,0,0,2,0,2.6,2.6,2.7,5.3,26,71,83,0.14,0.14,0.28,0.14,0.28,0.18,0.19,0.37,0.18,0.37,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6,0
214,Papu Gómez,La Liga,ar ARG,FWMF,Sevilla,33,1988,29,19,1784,19.8,5,1,6,5,0,0,4,0,2,2,1.9,3.8,91,105,92,0.25,0.05,0.3,0.25,0.3,0.1,0.09,0.2,0.1,0.19,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12,2
215,Sergi Gómez,La Liga,es ESP,DF,Espanyol,29,1992,31,31,2720,30.2,1,2,3,1,0,0,1,1,0.4,0.4,1.2,1.6,4,43,1,0.03,0.07,0.1,0.03,0.1,0.01,0.04,0.05,0.01,0.05,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2
216,Maxime Gonalons,La Liga,fr FRA,MF,Granada,32,1989,25,20,1550,17.2,0,2,2,0,0,0,6,0,0.3,0.3,0.7,0.9,13,73,6,0,0.12,0.12,0,0.12,0.02,0.04,0.05,0.02,0.05,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29,0
217,Diego González,La Liga,es ESP,DF,Elche,26,1995,28,19,1793,19.9,0,0,0,0,0,0,3,1,0.3,0.3,0,0.3,6,17,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87,0
218,Édgar González,La Liga,es ESP,DF,Betis,24,1997,21,14,1464,16.3,1,1,2,1,0,0,6,0,1.1,1.1,0.8,1.9,5,39,2,0.06,0.06,0.12,0.06,0.12,0.07,0.05,0.11,0.07,0.11,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82,0
219,Giovanni González,La Liga,uy URU,DF,Mallorca,26,1994,9,3,365,4.1,1,0,1,1,0,0,1,0,0.3,0.3,0.9,1.2,6,13,20,0.25,0,0.25,0.25,0.25,0.09,0.22,0.3,0.09,0.3,9,3,4,4,1,3,5,60,2,7,2,5,4,13,14,0
220,Nicolás González,La Liga,es ESP,MF,Barcelona,19,2002,27,12,1114,12.4,2,1,3,2,0,0,6,0,1.4,1.4,0.8,2.2,37,65,45,0.16,0.08,0.24,0.16,0.24,0.11,0.07,0.18,0.11,0.18,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12,0
221,Peter González,La Liga,do DOM,MFDF,Real Madrid,19,2002,3,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,1,3,0,0,0,0,0,0.22,0.7,0.92,0.22,0.92,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
222,Roberto González,La Liga,es ESP,FWMF,Betis,20,2001,4,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,3,8,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1,0
223,Gori,La Liga,es ESP,MF,Espanyol,19,2002,1,0,9,0.1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,1,2,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
224,Andoni Gorosabel,La Liga,es ESP,DF,Real Sociedad,24,1996,32,25,2289,25.4,0,4,4,0,0,0,4,0,0.5,0.5,2.7,3.2,51,99,110,0,0.16,0.16,0,0.16,0.02,0.11,0.13,0.02,0.13,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49,0
225,Jaume Grau,La Liga,es ESP,MF,Osasuna,24,1997,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
226,Dominik Greif,La Liga,sk SVK,GK,Mallorca,24,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
227,Clément Grenier,La Liga,fr FRA,MF,Mallorca,30,1991,5,0,60,0.7,1,0,1,1,0,0,1,0,0.6,0.6,0,0.6,1,2,2,1.5,0,1.5,1.5,1.5,0.92,0.02,0.94,0.92,0.94,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
228,Antoine Griezmann,La Liga,fr FRA,FW,Barcelona,30,1991,3,3,263,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,5,11,15,0,0,0,0,0,0.09,0,0.09,0.09,0.09,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0
229,Antoine Griezmann,La Liga,fr FRA,FWMF,Atlético Madrid,30,1991,26,21,1695,18.8,3,4,7,3,0,0,3,0,5.1,5.1,3.1,8.2,39,53,126,0.16,0.21,0.37,0.16,0.37,0.27,0.17,0.44,0.27,0.44,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0
230,Andrés Guardado,La Liga,mx MEX,MF,Betis,34,1986,28,17,1393,15.5,0,1,1,0,0,0,4,0,0.9,0.9,0.4,1.2,13,95,17,0,0.06,0.06,0,0.06,0.06,0.02,0.08,0.06,0.08,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1
231,Sergi Guardiola,La Liga,es ESP,FW,Rayo Vallecano,30,1991,32,20,1710,19,8,2,10,7,1,1,3,0,7.1,6.3,2,8.3,23,32,114,0.42,0.11,0.53,0.37,0.47,0.37,0.1,0.48,0.33,0.44,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0
232,Nemanja Gudelj,La Liga,rs SRB,DFMF,Sevilla,29,1991,21,9,1046,11.6,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,6,20,5,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37,0
233,Gonçalo Guedes,La Liga,pt POR,FWMF,Valencia,24,1996,36,30,2606,29,11,6,17,10,1,2,3,0,6.4,4.7,4,8.7,93,120,245,0.38,0.21,0.59,0.35,0.55,0.22,0.14,0.36,0.16,0.3,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0
234,Ander Guevara,La Liga,es ESP,MF,Real Sociedad,24,1997,17,11,867,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,8,48,11,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8,0
235,John Guidetti,La Liga,se SWE,FWMF,Alavés,29,1992,10,2,279,3.1,0,0,0,0,0,0,2,0,1,1,0.2,1.1,1,3,21,0,0,0,0,0,0.31,0.06,0.37,0.31,0.37,2,1,0,0,2,0,1,0,1,1,0,1,0,2,0,0
236,Hugo Guillamón,La Liga,es ESP,MFDF,Valencia,21,2000,31,28,2361,26.2,1,0,1,1,0,0,11,2,0.4,0.4,0.4,0.8,11,139,19,0.04,0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,43,27,20,16,7,18,44,40.9,26,26,10,16,30,73,53,1
237,Gerard Gumbau,La Liga,es ESP,MF,Elche,26,1994,31,20,1890,21,0,4,4,0,0,0,8,1,0.7,0.7,2.8,3.5,17,85,16,0,0.19,0.19,0,0.19,0.04,0.13,0.17,0.04,0.17,46,19,22,19,5,22,51,43.1,29,18,4,14,23,69,25,0
238,Jon Guridi,La Liga,es ESP,MF,Real Sociedad,26,1995,8,1,206,2.3,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1,3,8,5,0.44,0,0.44,0.44,0.44,0.39,0.06,0.45,0.39,0.45,5,3,2,3,0,1,4,25,3,3,1,2,3,8,4,0
239,Raúl Guti,La Liga,es ESP,MF,Elche,24,1996,31,17,1627,18.1,0,0,0,0,0,0,4,1,1.2,1.2,0.3,1.5,21,76,25,0,0,0,0,0,0.07,0.02,0.08,0.07,0.08,25,15,7,14,4,10,30,33.3,20,9,3,6,25,50,7,0
240,Marcos Mauro López Gutiérrez,La Liga,ar ARG,DF,Cádiz,30,1991,3,1,136,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,2,1,1,1,2,9,0
241,Miguel Gutiérrez,La Liga,es ESP,DF,Real Madrid,20,2001,3,3,260,2.9,0,1,1,0,0,0,1,0,0,0,0.4,0.4,9,18,10,0,0.35,0.35,0,0.35,0,0.14,0.14,0,0.14,7,5,5,0,2,3,5,60,2,0,0,0,2,9,2,0
242,Munir El Haddadi,La Liga,ma MAR,FWMF,Sevilla,25,1995,16,4,474,5.3,2,0,2,2,0,0,3,0,1.4,1.4,0.6,1.9,3,15,28,0.38,0,0.38,0.38,0.38,0.26,0.11,0.36,0.26,0.36,8,4,1,6,1,2,8,25,6,7,1,6,5,13,2,0
243,Varazdat Haroyan,La Liga,am ARM,DF,Cádiz,28,1992,17,16,1437,16,1,0,1,1,0,0,9,0,0.7,0.7,0.1,0.8,5,22,5,0.06,0,0.06,0.06,0.06,0.05,0.01,0.05,0.05,0.05,31,21,20,10,1,19,29,65.5,10,22,12,10,15,46,62,0
244,Eden Hazard,La Liga,be BEL,FWMF,Real Madrid,30,1991,18,7,717,8,0,1,1,0,0,0,3,0,1,1,2,3,41,34,99,0,0.13,0.13,0,0.13,0.13,0.25,0.38,0.13,0.38,6,3,3,2,1,3,7,42.9,4,3,0,3,2,8,0,0
245,Kike Hermoso,La Liga,es ESP,DF,Betis,21,1999,1,1,90,1,1,0,1,1,0,0,0,0,0.2,0.2,0,0.2,1,0,0,1,0,1,1,1,0.18,0,0.18,0.18,0.18,2,1,2,0,0,2,2,100,0,2,1,1,0,2,5,1
246,Mario Hermoso,La Liga,es ESP,DF,Atlético Madrid,26,1995,26,21,1865,20.7,2,1,3,2,0,0,6,1,2.2,2.2,0.8,2.9,38,123,21,0.1,0.05,0.14,0.1,0.14,0.1,0.04,0.14,0.1,0.14,30,15,23,4,3,20,38,52.6,18,18,3,15,29,59,49,2
247,Aridane Hernández,La Liga,gq EQG,DF,Osasuna,32,1989,15,12,1159,12.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,32,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,12,9,10,2,0,3,13,23.1,10,11,9,2,20,32,71,0
248,Luis Hernández,La Liga,es ESP,DF,Cádiz,32,1989,16,15,1366,15.2,0,0,0,0,0,0,5,0,0.5,0.5,0.2,0.7,7,58,4,0,0,0,0,0,0.03,0.01,0.05,0.03,0.05,9,5,9,0,0,5,8,62.5,3,5,3,2,16,25,34,0
249,Mario Hernández,La Liga,es ESP,DFFW,Rayo Vallecano,22,1999,9,5,395,4.4,1,0,1,1,0,0,3,0,0.2,0.2,0,0.3,4,15,10,0.23,0,0.23,0.23,0.23,0.06,0.01,0.06,0.06,0.06,10,4,7,3,0,5,9,55.6,4,1,0,1,4,14,7,0
250,Héctor Herrera,La Liga,mx MEX,MF,Atlético Madrid,31,1990,21,8,859,9.5,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.8,14,60,15,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,16,8,11,4,1,7,20,35,13,13,2,11,12,28,16,0
251,Sergio Herrera,La Liga,es ESP,GK,Osasuna,28,1993,36,36,3240,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,3,6,50,3,1,0,1,1,4,18,0
252,Yangel Herrera,La Liga,ve VEN,MF,Espanyol,23,1998,23,19,1645,18.3,1,1,2,1,0,0,7,1,1.1,1.1,0.7,1.8,12,74,34,0.05,0.05,0.11,0.05,0.11,0.06,0.04,0.1,0.06,0.1,41,31,19,19,3,18,39,46.2,21,27,5,22,19,60,33,1
253,Matthew Hoppe,La Liga,us USA,FWMF,Mallorca,20,2001,5,1,131,1.5,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,9,0,0.69,0.69,0,0.69,0.1,0.08,0.18,0.1,0.18,1,0,0,0,1,0,3,0,3,0,0,0,0,1,0,0
254,Robert Ibáñez,La Liga,es ESP,MFFW,Osasuna,28,1993,4,1,93,1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,1,7,9,0,0,0,0,0,0.23,0.28,0.51,0.23,0.51,3,3,2,0,1,1,2,50,1,1,0,1,1,4,1,0
255,Vicente Iborra,La Liga,es ESP,MF,Villarreal,33,1988,20,12,1034,11.5,0,1,1,0,0,0,4,0,0.7,0.7,0.4,1,5,48,7,0,0.09,0.09,0,0.09,0.06,0.03,0.09,0.06,0.09,19,10,9,7,3,12,24,50,12,11,5,6,11,30,27,1
256,Oussama Idrissi,La Liga,ma MAR,MFFW,Sevilla,25,1996,5,2,127,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,5,16,0,0,0,0,0,0.1,0.05,0.15,0.1,0.15,1,0,0,1,0,0,1,0,1,1,0,1,1,2,1,0
257,Oussama Idrissi,La Liga,ma MAR,MF,Cádiz,25,1996,12,11,902,10,1,1,2,1,0,0,2,0,2,2,1.8,3.8,37,35,83,0.1,0.1,0.2,0.1,0.2,0.2,0.18,0.38,0.2,0.38,8,4,3,4,1,4,15,26.7,11,8,0,8,3,11,5,0
258,Iglesias,La Liga,es ESP,DF,Getafe,23,1998,20,7,719,8,0,1,1,0,0,0,1,0,0.1,0.1,0.9,0.9,15,15,24,0,0.13,0.13,0,0.13,0.01,0.11,0.12,0.01,0.12,19,10,11,8,0,7,17,41.2,10,8,2,6,10,29,28,0
259,Borja Iglesias,La Liga,es ESP,FW,Betis,28,1993,33,18,1573,17.5,10,0,10,7,3,3,4,0,7.7,5.3,2.7,8,18,29,102,0.57,0,0.57,0.4,0.4,0.44,0.15,0.59,0.31,0.46,6,4,1,2,3,0,8,0,8,11,1,10,4,10,7,0
260,Asier Illarramendi,La Liga,es ESP,MF,Real Sociedad,31,1990,8,6,374,4.2,0,0,0,0,0,0,1,0,0,0,0.3,0.3,0,19,5,0,0,0,0,0,0,0.07,0.07,0,0.07,9,5,5,3,1,1,10,10,9,5,1,4,4,13,12,0
261,Nikita Iosifov,La Liga,ru RUS,MF,Villarreal,20,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
262,Alexander Isak,La Liga,se SWE,FW,Real Sociedad,21,1999,32,26,2140,23.8,6,2,8,4,2,2,6,0,9.8,8.2,3.2,11.4,58,43,160,0.25,0.08,0.34,0.17,0.25,0.41,0.13,0.55,0.35,0.48,7,4,1,3,3,2,12,16.7,10,14,2,12,3,10,10,0
263,Isco,La Liga,es ESP,MFFW,Real Madrid,29,1992,14,3,331,3.7,1,0,1,1,0,0,1,0,0.7,0.7,1.4,2.2,16,42,17,0.27,0,0.27,0.27,0.27,0.2,0.39,0.59,0.2,0.59,9,5,4,4,1,5,12,41.7,7,1,0,1,2,11,1,0
264,Nicolas Jackson,La Liga,sn SEN,FWMF,Villarreal,20,2001,9,0,165,1.8,0,0,0,0,0,0,1,0,1,1,0.5,1.4,6,4,20,0,0,0,0,0,0.52,0.26,0.78,0.52,0.78,2,0,1,0,1,0,0,,0,0,0,0,1,3,1,0
265,Jakub Jankto,La Liga,cz CZE,DFMF,Getafe,25,1996,14,6,587,6.5,0,2,2,0,0,0,1,1,0.2,0.2,1.4,1.6,8,20,32,0,0.31,0.31,0,0.31,0.03,0.22,0.25,0.03,0.25,11,7,5,5,1,10,17,58.8,7,4,0,4,4,15,7,0
266,Adnan Januzaj,La Liga,be BEL,FWMF,Real Sociedad,26,1995,33,17,1625,18.1,3,0,3,1,2,2,5,0,4.1,2.5,2.9,5.4,65,80,140,0.17,0,0.17,0.06,0.06,0.23,0.16,0.39,0.14,0.3,17,11,5,8,4,9,24,37.5,15,15,3,12,12,29,15,0
267,Jason,La Liga,es ESP,MFFW,Alavés,27,1994,14,10,678,7.5,0,1,1,0,0,0,1,0,0.9,0.9,1.7,2.6,11,10,31,0,0.13,0.13,0,0.13,0.13,0.22,0.35,0.13,0.35,11,7,6,4,1,7,20,35,13,7,0,7,7,18,5,0
268,Jason,La Liga,es ESP,MFDF,Valencia,27,1994,5,1,75,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,4,4,6,0,0,0,0,0,0.07,0.29,0.36,0.07,0.36,4,1,2,1,1,0,1,0,1,2,0,2,1,5,1,0
269,Luis Javier Suárez,La Liga,co COL,FW,Granada,23,1997,37,34,2844,31.6,8,4,12,8,0,1,6,0,9.8,9.1,3.1,12.2,62,63,196,0.25,0.13,0.38,0.25,0.38,0.31,0.1,0.41,0.29,0.39,26,14,9,9,8,8,27,29.6,19,25,3,22,6,32,23,0
270,Álvaro Jiménez,La Liga,es ESP,MFFW,Cádiz,26,1995,9,1,234,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,5,19,0,0,0,0,0,0.03,0.05,0.08,0.03,0.08,6,3,3,2,1,4,7,57.1,3,3,0,3,3,9,0,0
271,Joaquín,La Liga,es ESP,FWMF,Betis,40,1981,21,2,471,5.2,0,1,1,0,0,0,0,0,2,2,1.4,3.4,31,28,46,0,0.19,0.19,0,0.19,0.38,0.28,0.65,0.38,0.65,6,2,4,2,0,3,8,37.5,5,5,2,3,3,9,10,0
272,Jofre,La Liga,es ESP,MFDF,Espanyol,20,2001,3,0,20,0.2,0,1,1,0,0,0,0,0,0,0,0.4,0.4,1,0,7,0,4.5,4.5,0,4.5,0,2.01,2.01,0,2.01,1,1,0,0,1,1,1,100,0,0,0,0,0,1,0,0
273,Frenkie de Jong,La Liga,nl NED,MF,Barcelona,24,1997,32,30,2476,27.5,3,3,6,3,0,0,7,1,4.8,4.8,3.4,8.2,78,206,121,0.11,0.11,0.22,0.11,0.22,0.18,0.12,0.3,0.18,0.3,35,19,12,18,5,12,23,52.2,11,19,5,14,20,55,16,0
274,Luuk de Jong,La Liga,nl NED,FW,Barcelona,30,1990,21,6,654,7.3,6,0,6,6,0,0,1,0,4.6,4.6,0.2,4.8,4,9,48,0.83,0,0.83,0.83,0.83,0.63,0.03,0.67,0.63,0.67,9,7,1,5,3,1,2,50,1,4,0,4,0,9,12,0
275,Joan Jordán,La Liga,es ESP,MF,Sevilla,27,1994,36,31,2514,27.9,0,1,1,0,0,0,9,0,0.8,0.8,1.6,2.5,17,170,64,0,0.04,0.04,0,0.04,0.03,0.06,0.09,0.03,0.09,61,30,22,31,8,28,65,43.1,37,27,6,21,30,91,18,1
276,Josan,La Liga,es ESP,DFMF,Elche,31,1989,31,10,1211,13.5,2,3,5,2,0,0,2,0,1,1,3.2,4.3,42,38,82,0.15,0.22,0.37,0.15,0.37,0.08,0.24,0.32,0.08,0.32,36,22,23,9,4,26,44,59.1,18,11,4,7,10,46,21,0
277,Willian José,La Liga,br BRA,FW,Betis,29,1991,32,19,1604,17.8,8,4,12,5,3,3,2,0,6.1,3.7,3,6.7,18,38,100,0.45,0.22,0.67,0.28,0.5,0.34,0.17,0.51,0.21,0.37,15,13,2,10,3,2,8,25,6,10,2,8,3,18,16,0
278,Joselu,La Liga,es ESP,FW,Alavés,31,1990,37,35,3122,34.7,14,4,18,8,6,7,0,0,12.9,7.4,4.5,11.9,27,108,137,0.4,0.12,0.52,0.23,0.35,0.37,0.13,0.5,0.21,0.34,16,11,1,9,6,7,25,28,18,21,4,17,7,23,45,0
