Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
418,Lorenzo Pellegrini,Seria A,it ITA,MF,Roma,25,1996,28,27,2289,25.4,9,3,12,7,2,3,8,1,8.9,6.4,7,13.4,76,136,181,0.35,0.12,0.47,0.28,0.39,0.35,0.28,0.62,0.25,0.53,35,14,10,17,8,16,60,26.7,44,29,1,28,27,62,20,0
419,Luca Pellegrini,Seria A,it ITA,DF,Juventus,22,1999,18,15,1107,12.3,0,1,1,0,0,0,6,0,0.3,0.3,1.7,2,21,35,41,0,0.08,0.08,0,0.08,0.02,0.14,0.16,0.02,0.16,23,10,13,5,5,12,19,63.2,7,9,1,8,5,28,23,0
420,Federico Peluso,Seria A,it ITA,DF,Sassuolo,37,1984,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0
421,Gastón Pereiro,Seria A,uy URU,FWMF,Cagliari,26,1995,29,9,975,10.8,4,2,6,4,0,0,1,0,1.3,1.3,1.9,3.3,32,42,46,0.37,0.18,0.55,0.37,0.55,0.12,0.18,0.3,0.12,0.3,13,5,7,4,2,5,18,27.8,13,12,1,11,1,14,8,0
422,Dor Peretz,Seria A,il ISR,MF,Venezia,26,1995,18,4,585,6.5,0,1,1,0,0,0,2,0,0.8,0.8,0.1,0.9,3,18,7,0,0.15,0.15,0,0.15,0.13,0.02,0.15,0.13,0.15,27,18,8,16,3,13,25,52,12,8,4,4,8,35,11,0
423,Roberto Pereyra,Seria A,ar ARG,MFFW,Udinese,30,1991,24,22,1794,19.9,3,5,8,2,1,2,10,1,4.7,3.1,4.4,7.5,73,126,90,0.15,0.25,0.4,0.1,0.35,0.24,0.22,0.46,0.16,0.38,18,12,7,6,5,7,23,30.4,16,26,5,21,12,30,11,0
424,Carles Pérez,Seria A,es ESP,MFFW,Roma,23,1998,19,3,554,6.2,1,1,2,1,0,0,2,0,1.5,1.5,1,2.5,25,19,52,0.16,0.16,0.32,0.16,0.32,0.24,0.17,0.41,0.24,0.41,8,3,3,1,4,3,12,25,9,10,0,10,2,10,2,0
425,Nehuén Pérez,Seria A,ar ARG,DF,Udinese,21,2000,20,19,1692,18.8,0,1,1,0,0,0,6,0,1.1,1.1,0.6,1.7,16,40,8,0,0.05,0.05,0,0.05,0.06,0.03,0.09,0.06,0.09,44,21,21,21,2,16,25,64,9,27,9,18,21,65,47,0
426,Mattia Perin,Seria A,it ITA,GK,Juventus,28,1992,5,5,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
427,Ivan Perišić,Seria A,hr CRO,DF,Inter,32,1989,35,35,2821,31.3,8,6,14,7,1,1,4,0,4.3,3.5,7.7,11.2,135,126,242,0.26,0.19,0.45,0.22,0.41,0.14,0.25,0.38,0.11,0.36,38,22,18,11,9,28,50,56,22,39,7,32,47,85,42,0
428,Diego Perotti,Seria A,ar ARG,MFFW,Salernitana,33,1988,11,1,287,3.2,0,0,0,0,0,1,1,0,1.4,0.6,0.3,0.9,14,7,25,0,0,0,0,0,0.44,0.09,0.53,0.19,0.28,11,5,7,1,3,4,13,30.8,9,1,0,1,2,13,6,0
429,Mario Perrone,Seria A,it ITA,DF,Salernitana,18,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
430,Matteo Pessina,Seria A,it ITA,MFFW,Atalanta,24,1997,27,18,1438,16,1,1,2,1,0,0,0,0,2.4,2.4,1.4,3.8,40,87,102,0.06,0.06,0.13,0.06,0.13,0.15,0.09,0.24,0.15,0.24,27,14,10,11,6,14,33,42.4,19,22,3,19,13,40,7,0
431,Andrea Petagna,Seria A,it ITA,FW,Napoli,26,1995,24,4,586,6.5,3,1,4,3,0,0,1,0,1.6,1.6,1.7,3.3,15,11,38,0.46,0.15,0.61,0.46,0.61,0.25,0.25,0.51,0.25,0.51,3,3,0,3,0,1,4,25,3,1,0,1,0,3,5,0
432,Giuseppe Pezzella,Seria A,it ITA,DFMF,Atalanta,23,1997,21,10,1072,11.9,0,2,2,0,0,0,3,0,0.6,0.6,0.9,1.5,35,46,80,0,0.17,0.17,0,0.17,0.05,0.07,0.13,0.05,0.13,28,13,15,7,6,8,18,44.4,10,13,5,8,9,37,16,0
433,Krzysztof Piątek,Seria A,pl POL,FW,Fiorentina,26,1995,14,9,733,8.1,3,0,3,3,0,1,0,0,3.6,2.8,0.9,3.7,7,14,33,0.37,0,0.37,0.37,0.37,0.44,0.11,0.55,0.34,0.45,5,4,1,1,3,2,3,66.7,1,6,0,6,2,7,8,0
434,Roberto Piccoli,Seria A,it ITA,FW,Genoa,20,2001,5,2,218,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,0,15,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,1
435,Roberto Piccoli,Seria A,it ITA,FW,Atalanta,20,2001,12,1,196,2.2,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,2,1,15,0.46,0,0.46,0.46,0.46,0.39,0.12,0.5,0.39,0.5,2,0,0,0,2,0,2,0,2,1,0,1,0,2,0,0
436,Andrea Pinamonti,Seria A,it ITA,FW,Empoli,22,1999,36,32,2869,31.9,13,2,15,9,4,4,4,0,12.7,9.5,2.9,12.4,36,51,233,0.41,0.06,0.47,0.28,0.35,0.4,0.09,0.49,0.3,0.39,11,6,0,7,4,2,18,11.1,16,24,3,21,7,18,23,0
437,Carlo Pinsoglio,Seria A,it ITA,GK,Juventus,31,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
438,Riccardo Pinzi,Seria A,it ITA,FW,Udinese,17,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
439,Marko Pjaca,Seria A,hr CRO,MF,Torino,26,1995,24,13,1149,12.8,3,0,3,3,0,0,0,0,2,2,1.2,3.2,39,46,102,0.23,0,0.23,0.23,0.23,0.16,0.1,0.25,0.16,0.25,7,4,1,4,2,3,8,37.5,5,10,2,8,4,11,2,0
440,Tommaso Pobega,Seria A,it ITA,MF,Torino,22,1999,33,24,2240,24.9,4,2,6,4,0,0,11,0,3.2,3.2,2,5.2,33,128,62,0.16,0.08,0.24,0.16,0.24,0.13,0.08,0.21,0.13,0.21,48,30,17,20,11,21,40,52.5,19,32,3,29,25,73,38,0
441,Suf Podgoreanu,Seria A,il ISR,FW,Spezia,19,2002,5,1,113,1.3,0,1,1,0,0,0,0,0,0,0,0,0.1,4,2,13,0,0.8,0.8,0,0.8,0.02,0.02,0.04,0.02,0.04,2,0,1,1,0,1,4,25,3,2,0,2,1,3,3,0
442,Matteo Politano,Seria A,it ITA,FW,Napoli,27,1993,33,20,1650,18.3,3,4,7,3,0,0,3,0,2.6,2.6,3.1,5.6,76,64,191,0.16,0.22,0.38,0.16,0.38,0.14,0.17,0.31,0.14,0.31,24,12,8,11,5,15,54,27.8,39,11,2,9,13,37,5,0
443,Manolo Portanova,Seria A,it ITA,FWMF,Genoa,21,2000,24,17,1322,14.7,1,0,1,1,0,0,4,0,2.9,2.9,0.6,3.5,30,28,57,0.07,0,0.07,0.07,0.07,0.2,0.04,0.24,0.2,0.24,46,28,9,26,11,14,34,41.2,20,26,2,24,17,63,22,0
444,Dennis Praet,Seria A,be BEL,MF,Torino,27,1994,23,17,1539,17.1,2,2,4,2,0,0,3,0,2.3,2.3,4.4,6.7,34,52,101,0.12,0.12,0.23,0.12,0.23,0.14,0.26,0.39,0.14,0.39,19,10,6,8,5,8,22,36.4,14,12,1,11,3,22,4,0
445,Mateusz Praszelik,Seria A,pl POL,MF,Hellas Verona,20,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
446,Ivan Provedel,Seria A,it ITA,GK,Spezia,27,1994,31,31,2761,30.7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,10,2
447,Erick Pulgar,Seria A,cl CHI,MF,Fiorentina,27,1994,6,4,341,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,16,1,0,0.26,0.26,0,0.26,0.03,0.17,0.2,0.03,0.2,6,6,4,2,0,4,9,44.4,5,5,1,4,5,11,2,1
448,Ignacio Pussetto,Seria A,ar ARG,FWMF,Udinese,25,1995,28,11,1204,13.4,4,4,8,3,1,1,4,0,3.8,3,2,5,28,29,68,0.3,0.3,0.6,0.22,0.52,0.29,0.15,0.44,0.23,0.38,17,9,2,9,6,2,10,20,8,18,2,16,4,21,13,0
449,Niklas Pyyhtiä,Seria A,fi FIN,MF,Bologna,17,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
450,Fabio Quagliarella,Seria A,it ITA,FW,Sampdoria,38,1983,33,19,1664,18.5,4,2,6,3,1,1,2,0,4.3,3.5,1.6,5.1,17,39,140,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28,6,2,2,2,2,2,15,13.3,13,14,1,13,3,9,12,0
451,Adrien Rabiot,Seria A,fr FRA,MF,Juventus,26,1995,32,28,2285,25.4,0,2,2,0,0,0,5,0,2.1,2.1,1.8,3.9,65,99,82,0,0.08,0.08,0,0.08,0.08,0.07,0.15,0.08,0.15,64,43,32,24,8,15,34,44.1,19,34,8,26,20,84,41,1
452,Ivan Radovanović,Seria A,rs SRB,DFMF,Salernitana,32,1988,14,12,1053,11.7,1,1,2,1,0,0,4,0,1,1,1.4,2.3,11,32,6,0.09,0.09,0.17,0.09,0.17,0.08,0.12,0.2,0.08,0.2,11,7,8,3,0,7,19,36.8,12,14,7,7,7,18,29,0
453,Ionuț Radu,Seria A,ro ROU,GK,Inter,24,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
454,Ștefan Radu,Seria A,ro ROU,DF,Lazio,34,1986,10,6,556,6.2,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,6,21,7,0,0,0,0,0,0.01,0,0.01,0.01,0.01,9,6,3,6,0,5,9,55.6,4,7,2,5,5,14,15,0
455,Boris Radunović,Seria A,rs SRB,GK,Cagliari,25,1996,3,3,270,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
456,Antonio Raimondo,Seria A,it ITA,FW,Bologna,17,2004,1,1,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,3,0,0,0,0,0,0.13,0,0.13,0.13,0.13,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
457,Aaron Ramsey,Seria A,wls WAL,MF,Juventus,30,1990,3,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,4,1,0,0,0,0,0,0,0.05,0.05,0,0.05,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
458,Luca Ranieri,Seria A,it ITA,DF,Salernitana,22,1999,27,25,2103,23.4,1,0,1,1,0,0,9,0,0.6,0.6,1,1.6,37,76,69,0.04,0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,38,21,23,11,4,19,33,57.6,14,18,8,10,22,60,67,0
459,Andrea Ranocchia,Seria A,it ITA,DF,Inter,33,1988,6,3,341,3.8,0,0,0,0,0,0,1,0,0.5,0.5,0,0.5,0,9,0,0,0,0,0,0,0.12,0,0.12,0.12,0.12,8,4,5,1,2,1,3,33.3,2,4,3,1,4,12,16,0
460,Giacomo Raspadori,Seria A,it ITA,MFFW,Sassuolo,21,2000,36,32,2740,30.4,10,4,14,10,0,0,9,1,7.2,7.2,3.7,10.9,49,86,178,0.33,0.13,0.46,0.33,0.46,0.24,0.12,0.36,0.24,0.36,29,18,5,15,9,11,38,28.9,27,29,3,26,9,38,11,0
461,Nicola Ravaglia,Seria A,it ITA,GK,Sampdoria,32,1988,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
462,Ante Rebić,Seria A,hr CRO,FW,Milan,27,1993,24,6,891,9.9,2,2,4,2,0,0,2,0,2.4,2.4,4.8,7.2,36,38,80,0.2,0.2,0.4,0.2,0.4,0.24,0.48,0.73,0.24,0.73,14,8,3,6,5,7,20,35,13,14,0,14,3,17,3,1
463,Arkadiusz Reca,Seria A,pl POL,DF,Spezia,26,1995,25,22,1772,19.7,0,2,2,0,0,0,3,0,0.3,0.3,2.1,2.5,51,57,41,0,0.1,0.1,0,0.1,0.02,0.11,0.13,0.02,0.13,31,19,21,3,7,20,30,66.7,10,20,7,13,32,63,47,2
464,Pepe Reina,Seria A,es ESP,GK,Lazio,38,1982,15,15,1350,15,0,1,1,0,0,0,3,0,0,0,0.4,0.4,0,0,0,0,0.07,0.07,0,0.07,0,0.03,0.03,0,0.03,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
465,Panagiotis Retsos,Seria A,gr GRE,DF,Hellas Verona,22,1998,5,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,2,2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,3,0
466,Bryan Reynolds,Seria A,us USA,DF,Roma,20,2001,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
467,Franck Ribéry,Seria A,fr FRA,MFFW,Salernitana,38,1983,23,16,1421,15.8,0,2,2,0,0,0,3,1,0.9,0.9,2.9,3.8,65,71,95,0,0.13,0.13,0,0.13,0.06,0.18,0.24,0.06,0.24,17,10,6,6,5,8,13,61.5,5,12,0,12,3,20,1,0
468,Samuele Ricci,Seria A,it ITA,MF,Torino,19,2001,12,9,722,8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,5,31,8,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,8,4,4,2,2,2,5,40,3,7,1,6,14,22,9,0
469,Samuele Ricci,Seria A,it ITA,MF,Empoli,19,2001,21,17,1530,17,1,1,2,1,0,0,1,1,0.2,0.2,0.3,0.5,24,103,13,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03,33,19,17,13,3,20,34,58.8,14,24,5,19,31,64,18,0
470,Tomás Rincón,Seria A,ve VEN,MF,Torino,33,1988,7,1,163,1.8,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0.02,0.02,0,0.02,2,2,2,0,0,0,3,0,3,3,1,2,2,4,4,0
471,Tomás Rincón,Seria A,ve VEN,MF,Sampdoria,33,1988,17,13,1166,13,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,12,46,19,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,22,13,9,10,3,13,34,38.2,21,15,2,13,18,40,11,0
472,Ricardo Rodríguez,Seria A,ch SUI,DF,Torino,28,1992,34,28,2473,27.5,0,1,1,0,0,0,3,0,0.3,0.3,1.6,2,50,115,27,0,0.04,0.04,0,0.04,0.01,0.06,0.07,0.01,0.07,36,21,11,23,2,18,33,54.5,15,22,8,14,41,77,48,1
473,Marko Rog,Seria A,hr CRO,MF,Cagliari,26,1995,8,2,311,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,7,14,10,0,0.29,0.29,0,0.29,0.08,0.04,0.12,0.08,0.12,5,3,1,2,2,1,8,12.5,7,6,1,5,1,6,3,0
474,Rogério,Seria A,br BRA,DF,Sassuolo,23,1998,23,19,1729,19.2,0,1,1,0,0,0,5,0,0.4,0.4,1.9,2.3,61,78,80,0,0.05,0.05,0,0.05,0.02,0.1,0.12,0.02,0.12,21,13,12,5,4,15,22,68.2,7,20,8,12,18,39,42,1
475,Alessio Romagnoli,Seria A,it ITA,DF,Milan,26,1995,19,16,1409,15.7,1,0,1,1,0,0,4,1,0.6,0.6,0.1,0.7,6,71,3,0.06,0,0.06,0.06,0.06,0.04,0.01,0.04,0.04,0.04,24,14,14,10,0,14,18,77.8,4,21,12,9,19,43,45,0
476,Simone Romagnoli,Seria A,it ITA,DF,Empoli,31,1990,19,17,1497,16.6,2,0,2,2,0,0,3,0,1.5,1.5,0.4,1.9,14,61,1,0.12,0,0.12,0.12,0.12,0.09,0.02,0.11,0.09,0.11,28,12,14,12,2,15,20,75,5,34,28,6,9,37,86,0
477,Luka Romero,Seria A,ar ARG,FW,Lazio,16,2004,8,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0.1,6,0,9,0,0,0,0,0,0.02,0.05,0.06,0.02,0.06,2,1,0,1,1,0,2,0,2,0,0,0,1,3,0,0
478,Sergio Romero,Seria A,ar ARG,GK,Venezia,34,1987,16,16,1440,16,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,100,0,0,0,0,1,3,10,0
480,Marten de Roon,Seria A,nl NED,MFDF,Atalanta,30,1991,30,28,2548,28.3,3,0,3,3,0,0,7,1,2,2,0.3,2.3,19,176,30,0.11,0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,69,42,33,29,7,34,62,54.8,28,36,2,34,45,114,41,0
481,Francesco Rossi,Seria A,it ITA,GK,Atalanta,30,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
482,Nicolò Rovella,Seria A,it ITA,MF,Genoa,19,2001,21,16,1468,16.3,0,3,3,0,0,0,5,0,0.7,0.7,2.3,3,31,84,34,0,0.18,0.18,0,0.18,0.04,0.14,0.18,0.04,0.18,37,26,16,14,7,15,40,37.5,25,21,1,20,20,57,20,0
483,Amir Rrahmani,Seria A,xk KVX,DF,Napoli,27,1994,33,33,2927,32.5,4,0,4,4,0,0,5,0,4,4,0.1,4.1,12,81,3,0.12,0,0.12,0.12,0.12,0.12,0,0.13,0.12,0.13,21,11,15,5,1,15,19,78.9,4,36,25,11,19,40,89,0
484,Ruan,Seria A,br BRA,DF,Sassuolo,22,1999,10,0,214,2.4,0,0,0,0,0,0,1,0,0,0,0.1,0.1,5,8,2,0,0,0,0,0,0,0.04,0.04,0,0.04,7,4,7,0,0,3,4,75,1,6,5,1,2,9,24,1
485,Daniele Rugani,Seria A,it ITA,DF,Juventus,27,1994,12,9,879,9.8,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,3,28,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,8,5,4,4,0,4,7,57.1,3,9,4,5,11,19,47,0
486,Matteo Ruggeri,Seria A,it ITA,DF,Salernitana,19,2002,14,8,676,7.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,10,16,19,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,8,4,5,2,1,7,10,70,3,6,1,5,2,10,25,0
487,Mário Rui,Seria A,pt POR,DF,Napoli,30,1991,34,34,2992,33.2,0,5,5,0,0,0,7,0,1.6,1.6,3.3,4.9,67,150,155,0,0.15,0.15,0,0.15,0.05,0.1,0.15,0.05,0.15,68,43,32,28,8,39,84,46.4,45,31,7,24,40,108,50,0
488,Fabián Ruiz Peña,Seria A,es ESP,MF,Napoli,25,1996,32,29,2384,26.5,7,4,11,7,0,0,2,0,1.6,1.6,2.9,4.5,58,220,80,0.26,0.15,0.42,0.26,0.42,0.06,0.11,0.17,0.06,0.17,55,33,22,29,4,29,67,43.3,38,34,1,33,22,77,32,0
489,Alessandro Russo,Seria A,it ITA,MF,Salernitana,17,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
490,Stefano Sabelli,Seria A,it ITA,DF,Genoa,28,1993,7,5,348,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,11,14,21,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,6,3,3,2,1,3,9,33.3,6,5,1,4,3,9,12,0
491,Abdelhamid Sabiri,Seria A,ma MAR,MFFW,Sampdoria,24,1996,14,9,893,9.9,3,2,5,3,0,0,3,0,1.4,1.4,1.6,3,13,35,36,0.3,0.2,0.5,0.3,0.5,0.14,0.16,0.31,0.14,0.31,34,18,10,15,9,7,25,28,18,10,2,8,7,41,3,0
492,Alexis Saelemaekers,Seria A,be BEL,FW,Milan,22,1999,36,22,1865,20.7,1,3,4,1,0,0,2,0,2.9,2.9,3.3,6.1,63,54,161,0.05,0.14,0.19,0.05,0.19,0.14,0.16,0.3,0.14,0.3,43,22,12,17,14,15,51,29.4,36,19,0,19,15,58,8,0
493,Jacopo Sala,Seria A,it ITA,MF,Spezia,29,1991,18,13,880,9.8,1,0,1,1,0,0,3,0,0.1,0.1,0.4,0.5,7,41,9,0.1,0,0.1,0.1,0.1,0.01,0.04,0.05,0.01,0.05,22,11,10,10,2,13,30,43.3,17,6,0,6,14,36,11,0
494,Eddie Salcedo,Seria A,it ITA,MFFW,Spezia,19,2001,12,5,429,4.8,0,0,0,0,0,0,1,0,1.5,1.5,0.2,1.7,8,17,29,0,0,0,0,0,0.31,0.05,0.35,0.31,0.35,1,1,0,0,1,0,1,0,1,2,1,1,0,1,7,1
495,Lazar Samardzic,Seria A,de GER,MFFW,Udinese,19,2002,22,1,490,5.4,2,2,4,2,0,0,0,0,1,1,1.3,2.3,10,22,29,0.37,0.37,0.73,0.37,0.73,0.19,0.23,0.42,0.19,0.42,13,9,4,7,2,7,26,26.9,19,6,0,6,2,15,2,0
496,Luigi Samele,Seria A,it ITA,FW,Sassuolo,19,2002,2,0,5,0.1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,18,18,0,18,0,8.64,8.64,0,8.64,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
497,Antonio Sanabria,Seria A,py PAR,FW,Torino,25,1996,29,22,1803,20,6,1,7,6,0,0,3,0,8.3,8.3,1.8,10.1,11,24,123,0.3,0.05,0.35,0.3,0.35,0.41,0.09,0.5,0.41,0.5,3,2,0,1,2,1,4,25,3,11,4,7,2,5,10,0
498,Alexis Sánchez,Seria A,cl CHI,FW,Inter,32,1988,27,7,881,9.8,5,2,7,5,0,0,0,0,4.3,4.3,2,6.3,22,76,77,0.51,0.2,0.72,0.51,0.72,0.44,0.2,0.64,0.44,0.64,9,8,0,6,3,2,11,18.2,9,4,0,4,2,11,3,0
499,Alex Sandro,Seria A,br BRA,DF,Juventus,30,1991,28,17,1780,19.8,0,1,1,0,0,0,3,0,0.9,0.9,1.3,2.2,68,80,86,0,0.05,0.05,0,0.05,0.04,0.07,0.11,0.04,0.11,27,16,15,9,3,11,25,44,14,17,6,11,27,54,40,0
500,Nicola Sansone,Seria A,it ITA,FWMF,Bologna,29,1991,27,6,896,10,2,3,5,2,0,0,6,0,3.5,3.5,2,5.5,21,22,64,0.2,0.3,0.5,0.2,0.5,0.35,0.21,0.55,0.35,0.55,13,7,5,6,2,3,15,20,12,1,0,1,4,17,2,0
501,Federico Santander,Seria A,py PAR,FWDF,Bologna,30,1991,7,0,67,0.7,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,0,3,7,1.34,0,1.34,1.34,1.34,0.83,0.1,0.94,0.83,0.94,2,1,1,1,0,1,1,100,0,0,0,0,0,2,0,0
502,Samir Santos,Seria A,br BRA,DF,Udinese,26,1994,17,17,1421,15.8,0,0,0,0,0,0,5,0,0.8,0.8,0.1,0.8,14,46,11,0,0,0,0,0,0.05,0,0.05,0.05,0.05,36,16,22,13,1,15,25,60,10,21,7,14,42,78,62,0
503,Riccardo Saponara,Seria A,it ITA,FW,Fiorentina,29,1991,29,13,1284,14.3,3,3,6,3,0,0,1,0,2.2,2.2,3.2,5.4,84,93,123,0.21,0.21,0.42,0.21,0.42,0.15,0.23,0.38,0.15,0.38,10,2,1,6,3,6,16,37.5,10,5,0,5,1,11,3,0
504,Giacomo Satalino,Seria A,it ITA,GK,Sassuolo,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
505,Martin Satriano,Seria A,uy URU,FWMF,Inter,20,2001,4,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.04,0.04,0,0.04,1,0,0,0,1,1,1,100,0,0,0,0,0,1,0,0
506,Giorgio Scalvini,Seria A,it ITA,DFMF,Atalanta,17,2003,18,9,763,8.5,1,0,1,1,0,0,1,0,1.3,1.3,0.9,2.2,9,53,15,0.12,0,0.12,0.12,0.12,0.16,0.1,0.26,0.16,0.26,22,11,13,8,1,9,19,47.4,10,12,1,11,22,44,16,0
507,Gianluca Scamacca,Seria A,it ITA,FW,Sassuolo,22,1999,36,25,2146,23.8,16,0,16,15,1,1,7,0,11,10.2,1.9,12.2,21,36,149,0.67,0,0.67,0.63,0.63,0.46,0.08,0.54,0.43,0.51,19,14,2,5,12,5,21,23.8,16,16,1,15,5,24,22,1
508,Andrea Schiavone,Seria A,it ITA,MF,Salernitana,28,1993,14,5,571,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.7,5,19,7,0.16,0,0.16,0.16,0.16,0.02,0.09,0.11,0.02,0.11,14,8,5,9,0,10,23,43.5,13,13,3,10,8,22,12,0
509,David Schnegg,Seria A,at AUT,DF,Venezia,22,1998,4,2,142,1.6,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0.01,0.01,0,0.01,2,0,1,1,0,1,3,33.3,2,4,0,4,3,5,6,0
510,Jerdy Schouten,Seria A,nl NED,MF,Bologna,24,1997,17,16,1392,15.5,1,1,2,1,0,0,4,1,0.2,0.2,0.7,0.9,9,82,13,0.06,0.06,0.13,0.06,0.13,0.01,0.05,0.06,0.01,0.06,25,17,10,12,3,9,22,40.9,13,22,5,17,33,58,29,1
511,Demba Seck,Seria A,sn SEN,MFFW,Torino,20,2001,6,1,146,1.6,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,6,3,8,0,0,0,0,0,0.39,0,0.39,0.39,0.39,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
